,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
12,6/20/16,COTE,F,12,6/20/16 4:00,6/20/16 4:00,0.575846177,61,59,93,30.25,10,8.1,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
13,6/20/16,COTE,M,13,6/20/16 4:00,6/20/16 4:00,0.575846177,61,59,93,30.25,10,8.1,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
14,6/20/16,ROST,F,14,6/20/16 4:00,6/20/16 4:00,0.575846177,61,59,93,30.25,10,8.1,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
15,6/20/16,ROST,M,15,6/20/16 4:00,6/20/16 4:00,0.575846177,61,59,93,30.25,10,8.1,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
16,6/20/16,All,All,16,6/20/16 5:00,6/20/16 5:00,0.759670839,61,59,93,30.26,10,8.1,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
17,6/20/16,COTE,F,17,6/20/16 5:00,6/20/16 5:00,0.759670839,61,59,93,30.26,10,8.1,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
18,6/20/16,COTE,M,18,6/20/16 5:00,6/20/16 5:00,0.759670839,61,59,93,30.26,10,8.1,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
19,6/20/16,ROST,F,19,6/20/16 5:00,6/20/16 5:00,0.759670839,61,59,93,30.26,10,8.1,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
20,6/20/16,ROST,M,20,6/20/16 5:00,6/20/16 5:00,0.759670839,61,59,93,30.26,10,8.1,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
21,6/20/16,All,All,21,6/20/16 6:00,6/20/16 6:00,0.840383678,62.1,59,90,30.26,10,9.2,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
22,6/20/16,COTE,F,22,6/20/16 6:00,6/20/16 6:00,0.840383678,62.1,59,90,30.26,10,9.2,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
23,6/20/16,COTE,M,23,6/20/16 6:00,6/20/16 6:00,0.840383678,62.1,59,90,30.26,10,9.2,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
24,6/20/16,ROST,F,24,6/20/16 6:00,6/20/16 6:00,0.840383678,62.1,59,90,30.26,10,9.2,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
25,6/20/16,ROST,M,25,6/20/16 6:00,6/20/16 6:00,0.840383678,62.1,59,90,30.26,10,9.2,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
26,6/20/16,All,All,26,6/20/16 7:00,6/20/16 7:00,0.813393675,63,59,87,30.25,10,10.4,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
27,6/20/16,COTE,F,27,6/20/16 7:00,6/20/16 7:00,0.813393675,63,59,87,30.25,10,10.4,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
28,6/20/16,COTE,M,28,6/20/16 7:00,6/20/16 7:00,0.813393675,63,59,87,30.25,10,10.4,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
29,6/20/16,ROST,F,29,6/20/16 7:00,6/20/16 7:00,0.813393675,63,59,87,30.25,10,10.4,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
30,6/20/16,ROST,M,30,6/20/16 7:00,6/20/16 7:00,0.813393675,63,59,87,30.25,10,10.4,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
31,6/20/16,All,All,31,6/20/16 8:00,6/20/16 8:00,0.688737293,64.9,59,81,30.26,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
32,6/20/16,COTE,F,32,6/20/16 8:00,6/20/16 8:00,0.688737293,64.9,59,81,30.26,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
33,6/20/16,COTE,M,33,6/20/16 8:00,6/20/16 8:00,0.688737293,64.9,59,81,30.26,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
34,6/20/16,ROST,F,34,6/20/16 8:00,6/20/16 8:00,0.688737293,64.9,59,81,30.26,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
35,6/20/16,ROST,M,35,6/20/16 8:00,6/20/16 8:00,0.688737293,64.9,59,81,30.26,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
36,6/20/16,All,All,36,6/20/16 9:00,6/20/16 9:00,0.473660888,66,59,78,30.25,10,11.5,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
37,6/20/16,COTE,F,37,6/20/16 9:00,6/20/16 9:00,0.473660888,66,59,78,30.25,10,11.5,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
38,6/20/16,COTE,M,38,6/20/16 9:00,6/20/16 9:00,0.473660888,66,59,78,30.25,10,11.5,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
39,6/20/16,ROST,F,39,6/20/16 9:00,6/20/16 9:00,0.473660888,66,59,78,30.25,10,11.5,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
40,6/20/16,ROST,M,40,6/20/16 9:00,6/20/16 9:00,0.473660888,66,59,78,30.25,10,11.5,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
41,6/20/16,All,All,41,6/20/16 10:00,6/20/16 10:00,0.236231189,66.9,59,76,30.23,10,12.7,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
42,6/20/16,COTE,F,42,6/20/16 10:00,6/20/16 10:00,0.236231189,66.9,59,76,30.23,10,12.7,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
43,6/20/16,COTE,M,43,6/20/16 10:00,6/20/16 10:00,0.236231189,66.9,59,76,30.23,10,12.7,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
44,6/20/16,ROST,F,44,6/20/16 10:00,6/20/16 10:00,0.236231189,66.9,59,76,30.23,10,12.7,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
45,6/20/16,ROST,M,45,6/20/16 10:00,6/20/16 10:00,0.236231189,66.9,59,76,30.23,10,12.7,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
46,6/20/16,All,All,46,6/20/16 11:00,6/20/16 11:00,0.087499418,66.9,59,76,30.22,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
47,6/20/16,COTE,F,47,6/20/16 11:00,6/20/16 11:00,0.087499418,66.9,59,76,30.22,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
48,6/20/16,COTE,M,48,6/20/16 11:00,6/20/16 11:00,0.087499418,66.9,59,76,30.22,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
49,6/20/16,ROST,F,49,6/20/16 11:00,6/20/16 11:00,0.087499418,66.9,59,76,30.22,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
50,6/20/16,ROST,M,50,6/20/16 11:00,6/20/16 11:00,0.087499418,66.9,59,76,30.22,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
51,6/20/16,All,All,51,6/20/16 12:00,6/20/16 12:00,0.055515672,68,59,73,30.21,10,13.8,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
52,6/20/16,COTE,F,52,6/20/16 12:00,6/20/16 12:00,0.055515672,68,59,73,30.21,10,13.8,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
53,6/20/16,COTE,M,53,6/20/16 12:00,6/20/16 12:00,0.055515672,68,59,73,30.21,10,13.8,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
54,6/20/16,ROST,F,54,6/20/16 12:00,6/20/16 12:00,0.055515672,68,59,73,30.21,10,13.8,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
55,6/20/16,ROST,M,55,6/20/16 12:00,6/20/16 12:00,0.055515672,68,59,73,30.21,10,13.8,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
56,6/20/16,All,All,56,6/20/16 13:00,6/20/16 13:00,0.096276725,68,59,73,30.17,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
57,6/20/16,COTE,F,57,6/20/16 13:00,6/20/16 13:00,0.096276725,68,59,73,30.17,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
58,6/20/16,COTE,M,58,6/20/16 13:00,6/20/16 13:00,0.096276725,68,59,73,30.17,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
59,6/20/16,ROST,F,59,6/20/16 13:00,6/20/16 13:00,0.096276725,68,59,73,30.17,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
60,6/20/16,ROST,M,60,6/20/16 13:00,6/20/16 13:00,0.096276725,68,59,73,30.17,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
61,6/20/16,All,All,61,6/20/16 14:00,6/20/16 14:00,0.208462437,69.1,60.1,73,30.15,10,12.7,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
62,6/20/16,COTE,F,62,6/20/16 14:00,6/20/16 14:00,0.208462437,69.1,60.1,73,30.15,10,12.7,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
63,6/20/16,COTE,M,63,6/20/16 14:00,6/20/16 14:00,0.208462437,69.1,60.1,73,30.15,10,12.7,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
64,6/20/16,ROST,F,64,6/20/16 14:00,6/20/16 14:00,0.208462437,69.1,60.1,73,30.15,10,12.7,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
65,6/20/16,ROST,M,65,6/20/16 14:00,6/20/16 14:00,0.208462437,69.1,60.1,73,30.15,10,12.7,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
66,6/20/16,All,All,66,6/20/16 15:00,6/20/16 15:00,0.412345575,69.1,59,70,30.13,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
67,6/20/16,COTE,F,67,6/20/16 15:00,6/20/16 15:00,0.412345575,69.1,59,70,30.13,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
68,6/20/16,COTE,M,68,6/20/16 15:00,6/20/16 15:00,0.412345575,69.1,59,70,30.13,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
69,6/20/16,ROST,F,69,6/20/16 15:00,6/20/16 15:00,0.412345575,69.1,59,70,30.13,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
70,6/20/16,ROST,M,70,6/20/16 15:00,6/20/16 15:00,0.412345575,69.1,59,70,30.13,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
71,6/20/16,All,All,71,6/20/16 16:00,6/20/16 16:00,0.668676404,69.1,60.1,73,30.09,10,15,,0,210,25,1,6,2,52.16666667,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
72,6/20/16,COTE,F,72,6/20/16 16:00,6/20/16 16:00,0.668676404,69.1,60.1,73,30.09,10,15,,0,210,25,1,6,2,52.16666667,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
73,6/20/16,COTE,M,73,6/20/16 16:00,6/20/16 16:00,0.668676404,69.1,60.1,73,30.09,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
74,6/20/16,ROST,F,74,6/20/16 16:00,6/20/16 16:00,0.668676404,69.1,60.1,73,30.09,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
75,6/20/16,ROST,M,75,6/20/16 16:00,6/20/16 16:00,0.668676404,69.1,60.1,73,30.09,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
76,6/20/16,All,All,76,6/20/16 17:00,6/20/16 17:00,0.895130503,69.1,60.1,73,30.07,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
77,6/20/16,COTE,F,77,6/20/16 17:00,6/20/16 17:00,0.895130503,69.1,60.1,73,30.07,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
78,6/20/16,COTE,M,78,6/20/16 17:00,6/20/16 17:00,0.895130503,69.1,60.1,73,30.07,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
79,6/20/16,ROST,F,79,6/20/16 17:00,6/20/16 17:00,0.895130503,69.1,60.1,73,30.07,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
80,6/20/16,ROST,M,80,6/20/16 17:00,6/20/16 17:00,0.895130503,69.1,60.1,73,30.07,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
81,6/20/16,All,All,81,6/20/16 18:00,6/20/16 18:00,1.022825268,68,61,78,30.05,10,12.7,,0,220,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
82,6/20/16,COTE,F,82,6/20/16 18:00,6/20/16 18:00,1.022825268,68,61,78,30.05,10,12.7,,0,220,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
83,6/20/16,COTE,M,83,6/20/16 18:00,6/20/16 18:00,1.022825268,68,61,78,30.05,10,12.7,,0,220,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
84,6/20/16,ROST,F,84,6/20/16 18:00,6/20/16 18:00,1.022825268,68,61,78,30.05,10,12.7,,0,220,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
85,6/20/16,ROST,M,85,6/20/16 18:00,6/20/16 18:00,1.022825268,68,61,78,30.05,10,12.7,,0,220,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,0,0,,,,,,
86,6/20/16,All,All,86,6/20/16 19:00,6/20/16 19:00,1.029370248,66.9,61,81,30.02,10,13.8,,0,210,25,1,33,2,77.72727273,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,2,39,2,73.79487179,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
87,6/20/16,COTE,F,87,6/20/16 19:00,6/20/16 19:00,1.029370248,66.9,61,81,30.02,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,6,2,52.16666667,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
